source_file,relative,line_start,line_end,original_text,file_sha256,item_id,reviewer,verdict,historical_claim,historical_evidence_scope,current_evidence,reason,recommendation,manual_semantic_range
C:\Users\郑曾波\Projects\company-wiki\docs\plans\core-section-extraction\findings.md,docs/plans/core-section-extraction/findings.md,49,49,- `revenue-forecast` 的 `company_wiki_source.py` **不在 company-wiki 仓**（在 revenue-forecast skill 内），其 `page_or_section: str` 参数靠 agent **手工填**，不解析不切片。,5be80b582eceb3fffa36fd9b86e139c1fd06b6a2ef4a66271a05a427186c3248,WIKI-LEGACY-SPECIAL-0251,history_filing,historical_only,- `revenue-forecast` 的 `company_wiki_source.py` **不在 company-wiki 仓**（在 revenue-forecast skill 内），其 `page_or_section: str` 参数靠 agent **手工填**，不解析不切片。,原文及所属阶段时间/配置/样本范围；不继承已PASS结论,当前section_extractor.py/section_query.py；原文4行号会漂移,原调研是8/6实施前栈/行号/样本事实；当前已有section模块，不能继续把“规范栈无章节”当现状。,保留原始历史版本；将局部实现、生产消费和退休设计分别追踪，具体缺口见review.md,docs/plans/core-section-extraction/findings.md:1-80
C:\Users\郑曾波\Projects\company-wiki\docs\plans\core-section-extraction\findings.md,docs/plans/core-section-extraction/findings.md,50,50,- agent 读 normalized.md 是直接读 `derived/{sha[:2]}/{sha}/normalized.md` 整篇。,5be80b582eceb3fffa36fd9b86e139c1fd06b6a2ef4a66271a05a427186c3248,WIKI-LEGACY-SPECIAL-0252,history_filing,historical_only,- agent 读 normalized.md 是直接读 `derived/{sha[:2]}/{sha}/normalized.md` 整篇。,原文及所属阶段时间/配置/样本范围；不继承已PASS结论,当前section_extractor.py/section_query.py；原文4行号会漂移,原调研是8/6实施前栈/行号/样本事实；当前已有section模块，不能继续把“规范栈无章节”当现状。,保留原始历史版本；将局部实现、生产消费和退休设计分别追踪，具体缺口见review.md,docs/plans/core-section-extraction/findings.md:1-80
C:\Users\郑曾波\Projects\company-wiki\docs\plans\core-section-extraction\findings.md,docs/plans/core-section-extraction/findings.md,51,51,"- ⇒ 消费方**强烈需要但缺** ""MD&A 章节""结构化输入。本功能补这个缺口；消费方对接 = agent 通过 `sections-list` CLI 或 `SectionQueryService` Python API 读 sections artifact。",5be80b582eceb3fffa36fd9b86e139c1fd06b6a2ef4a66271a05a427186c3248,WIKI-LEGACY-SPECIAL-0253,history_filing,historical_only,"- ⇒ 消费方**强烈需要但缺** ""MD&A 章节""结构化输入。本功能补这个缺口；消费方对接 = agent 通过 `sections-list` CLI 或 `SectionQueryService` Python API 读 sections artifact。",原文及所属阶段时间/配置/样本范围；不继承已PASS结论,当前section_extractor.py/section_query.py；原文4行号会漂移,原调研是8/6实施前栈/行号/样本事实；当前已有section模块，不能继续把“规范栈无章节”当现状。,保留原始历史版本；将局部实现、生产消费和退休设计分别追踪，具体缺口见review.md,docs/plans/core-section-extraction/findings.md:1-80
C:\Users\郑曾波\Projects\company-wiki\docs\plans\core-section-extraction\findings.md,docs/plans/core-section-extraction/findings.md,53,53,## 发现 6：单写者三件套（复用，不引新并发面）,5be80b582eceb3fffa36fd9b86e139c1fd06b6a2ef4a66271a05a427186c3248,WIKI-LEGACY-SPECIAL-0254,history_filing,historical_only,## 发现 6：单写者三件套（复用，不引新并发面）,原文及所属阶段时间/配置/样本范围；不继承已PASS结论,当前section_extractor.py/section_query.py；原文4行号会漂移,原调研是8/6实施前栈/行号/样本事实；当前已有section模块，不能继续把“规范栈无章节”当现状。,保留原始历史版本；将局部实现、生产消费和退休设计分别追踪，具体缺口见review.md,docs/plans/core-section-extraction/findings.md:1-80
C:\Users\郑曾波\Projects\company-wiki\docs\plans\core-section-extraction\findings.md,docs/plans/core-section-extraction/findings.md,55,55,"- 进程级：`CatalogOperationLock(catalog_dir, operation=...)`（`service.py:108` / `lock.py:355`）",5be80b582eceb3fffa36fd9b86e139c1fd06b6a2ef4a66271a05a427186c3248,WIKI-LEGACY-SPECIAL-0255,history_filing,historical_only,"- 进程级：`CatalogOperationLock(catalog_dir, operation=...)`（`service.py:108` / `lock.py:355`）",原文及所属阶段时间/配置/样本范围；不继承已PASS结论,当前section_extractor.py/section_query.py；原文4行号会漂移,原调研是8/6实施前栈/行号/样本事实；当前已有section模块，不能继续把“规范栈无章节”当现状。,保留原始历史版本；将局部实现、生产消费和退休设计分别追踪，具体缺口见review.md,docs/plans/core-section-extraction/findings.md:1-80
C:\Users\郑曾波\Projects\company-wiki\docs\plans\core-section-extraction\findings.md,docs/plans/core-section-extraction/findings.md,56,56,- SQLite 级：`store.transaction()` = `BEGIN IMMEDIATE`（`store.py:824-851`）,5be80b582eceb3fffa36fd9b86e139c1fd06b6a2ef4a66271a05a427186c3248,WIKI-LEGACY-SPECIAL-0256,history_filing,historical_only,- SQLite 级：`store.transaction()` = `BEGIN IMMEDIATE`（`store.py:824-851`）,原文及所属阶段时间/配置/样本范围；不继承已PASS结论,当前section_extractor.py/section_query.py；原文4行号会漂移,原调研是8/6实施前栈/行号/样本事实；当前已有section模块，不能继续把“规范栈无章节”当现状。,保留原始历史版本；将局部实现、生产消费和退休设计分别追踪，具体缺口见review.md,docs/plans/core-section-extraction/findings.md:1-80
C:\Users\郑曾波\Projects\company-wiki\docs\plans\core-section-extraction\findings.md,docs/plans/core-section-extraction/findings.md,57,57,- 线程级：worker 单线程 `run_cycle`（`worker.py:580-727`）,5be80b582eceb3fffa36fd9b86e139c1fd06b6a2ef4a66271a05a427186c3248,WIKI-LEGACY-SPECIAL-0257,history_filing,historical_only,- 线程级：worker 单线程 `run_cycle`（`worker.py:580-727`）,原文及所属阶段时间/配置/样本范围；不继承已PASS结论,当前section_extractor.py/section_query.py；原文4行号会漂移,原调研是8/6实施前栈/行号/样本事实；当前已有section模块，不能继续把“规范栈无章节”当现状。,保留原始历史版本；将局部实现、生产消费和退休设计分别追踪，具体缺口见review.md,docs/plans/core-section-extraction/findings.md:1-80
C:\Users\郑曾波\Projects\company-wiki\docs\plans\core-section-extraction\findings.md,docs/plans/core-section-extraction/findings.md,58,58,- 只读：`EvidenceQueryService` 用独立只读连接（`evidence_query.py:388`），不经 transaction、不碰锁。,5be80b582eceb3fffa36fd9b86e139c1fd06b6a2ef4a66271a05a427186c3248,WIKI-LEGACY-SPECIAL-0258,history_filing,historical_only,- 只读：`EvidenceQueryService` 用独立只读连接（`evidence_query.py:388`），不经 transaction、不碰锁。,原文及所属阶段时间/配置/样本范围；不继承已PASS结论,当前section_extractor.py/section_query.py；原文4行号会漂移,原调研是8/6实施前栈/行号/样本事实；当前已有section模块，不能继续把“规范栈无章节”当现状。,保留原始历史版本；将局部实现、生产消费和退休设计分别追踪，具体缺口见review.md,docs/plans/core-section-extraction/findings.md:1-80
C:\Users\郑曾波\Projects\company-wiki\docs\plans\core-section-extraction\findings.md,docs/plans/core-section-extraction/findings.md,59,59,- ⇒ section_extractor 所有写走这条管道，所有读走独立只读连接，天然合规。,5be80b582eceb3fffa36fd9b86e139c1fd06b6a2ef4a66271a05a427186c3248,WIKI-LEGACY-SPECIAL-0259,history_filing,historical_only,- ⇒ section_extractor 所有写走这条管道，所有读走独立只读连接，天然合规。,原文及所属阶段时间/配置/样本范围；不继承已PASS结论,当前section_extractor.py/section_query.py；原文4行号会漂移,原调研是8/6实施前栈/行号/样本事实；当前已有section模块，不能继续把“规范栈无章节”当现状。,保留原始历史版本；将局部实现、生产消费和退休设计分别追踪，具体缺口见review.md,docs/plans/core-section-extraction/findings.md:1-80
C:\Users\郑曾波\Projects\company-wiki\docs\plans\core-section-extraction\findings.md,docs/plans/core-section-extraction/findings.md,61,61,"## 发现 7（Phase 5 设计关键）：locator 无 section 维度，章节溯源应""关联既有 spans""而非新建",5be80b582eceb3fffa36fd9b86e139c1fd06b6a2ef4a66271a05a427186c3248,WIKI-LEGACY-SPECIAL-0260,history_filing,supported_scoped,"## 发现 7（Phase 5 设计关键）：locator 无 section 维度，章节溯源应""关联既有 spans""而非新建",原文及所属阶段时间/配置/样本范围；不继承已PASS结论,progress:80–86；extractor:375–392；section_probe.json,复用既有spans而非发明section locator的契约取舍合理；char基准后被查出不对齐，当前只页关联并无query时重校验。,保留原始历史版本；将局部实现、生产消费和退休设计分别追踪，具体缺口见review.md,docs/plans/core-section-extraction/findings.md:61-66
C:\Users\郑曾波\Projects\company-wiki\docs\plans\core-section-extraction\findings.md,docs/plans/core-section-extraction/findings.md,63,63,- `EvidenceCoordinates`（`source_contract/evidence_span.py:194-279`）字段仅 page/paragraph/table/row/column/chars；`locator()` 从这些生成 `loc:v1/page:N/.../chars:S-E`。,5be80b582eceb3fffa36fd9b86e139c1fd06b6a2ef4a66271a05a427186c3248,WIKI-LEGACY-SPECIAL-0261,history_filing,supported_scoped,- `EvidenceCoordinates`（`source_contract/evidence_span.py:194-279`）字段仅 page/paragraph/table/row/column/chars；`locator()` 从这些生成 `loc:v1/page:N/.../chars:S-E`。,原文及所属阶段时间/配置/样本范围；不继承已PASS结论,progress:80–86；extractor:375–392；section_probe.json,复用既有spans而非发明section locator的契约取舍合理；char基准后被查出不对齐，当前只页关联并无query时重校验。,保留原始历史版本；将局部实现、生产消费和退休设计分别追踪，具体缺口见review.md,docs/plans/core-section-extraction/findings.md:61-66
C:\Users\郑曾波\Projects\company-wiki\docs\plans\core-section-extraction\findings.md,docs/plans/core-section-extraction/findings.md,64,64,- `EvidenceSpan.__post_init__`（`:310-312`）强校验 `self.locator == self.coordinates.locator()`——**不能引入 `loc:v1/section:<role>` 命名空间**（Explore 早期建议不可行，除非 schema 升级）。,5be80b582eceb3fffa36fd9b86e139c1fd06b6a2ef4a66271a05a427186c3248,WIKI-LEGACY-SPECIAL-0262,history_filing,supported_scoped,- `EvidenceSpan.__post_init__`（`:310-312`）强校验 `self.locator == self.coordinates.locator()`——**不能引入 `loc:v1/section:<role>` 命名空间**（Explore 早期建议不可行，除非 schema 升级）。,原文及所属阶段时间/配置/样本范围；不继承已PASS结论,progress:80–86；extractor:375–392；section_probe.json,复用既有spans而非发明section locator的契约取舍合理；char基准后被查出不对齐，当前只页关联并无query时重校验。,保留原始历史版本；将局部实现、生产消费和退休设计分别追踪，具体缺口见review.md,docs/plans/core-section-extraction/findings.md:61-66
C:\Users\郑曾波\Projects\company-wiki\docs\plans\core-section-extraction\findings.md,docs/plans/core-section-extraction/findings.md,65,65,- ⇒ Phase 5 正确路径：**章节区间 → 过滤文档既有 evidence_spans（char 或 page 对齐）→ 把 span_ids 关联进 sections/index.json**。不 INSERT 新 spans、不污染证据表、不改 schema。,5be80b582eceb3fffa36fd9b86e139c1fd06b6a2ef4a66271a05a427186c3248,WIKI-LEGACY-SPECIAL-0263,history_filing,supported_scoped,- ⇒ Phase 5 正确路径：**章节区间 → 过滤文档既有 evidence_spans（char 或 page 对齐）→ 把 span_ids 关联进 sections/index.json**。不 INSERT 新 spans、不污染证据表、不改 schema。,原文及所属阶段时间/配置/样本范围；不继承已PASS结论,progress:80–86；extractor:375–392；section_probe.json,复用既有spans而非发明section locator的契约取舍合理；char基准后被查出不对齐，当前只页关联并无query时重校验。,保留原始历史版本；将局部实现、生产消费和退休设计分别追踪，具体缺口见review.md,docs/plans/core-section-extraction/findings.md:61-66
C:\Users\郑曾波\Projects\company-wiki\docs\plans\core-section-extraction\findings.md,docs/plans/core-section-extraction/findings.md,66,66,- char 对齐前提：PyMuPDF 路径 spans 有 char_start/end（`parser_adapters/pdf_page_aware.py:340-366`，相对拼接后 body）；docling 路径无 char（整页聚合）→ 退化 page 级或子串匹配。,5be80b582eceb3fffa36fd9b86e139c1fd06b6a2ef4a66271a05a427186c3248,WIKI-LEGACY-SPECIAL-0264,history_filing,supported_scoped,- char 对齐前提：PyMuPDF 路径 spans 有 char_start/end（`parser_adapters/pdf_page_aware.py:340-366`，相对拼接后 body）；docling 路径无 char（整页聚合）→ 退化 page 级或子串匹配。,原文及所属阶段时间/配置/样本范围；不继承已PASS结论,progress:80–86；extractor:375–392；section_probe.json,复用既有spans而非发明section locator的契约取舍合理；char基准后被查出不对齐，当前只页关联并无query时重校验。,保留原始历史版本；将局部实现、生产消费和退休设计分别追踪，具体缺口见review.md,docs/plans/core-section-extraction/findings.md:61-66
C:\Users\郑曾波\Projects\company-wiki\docs\plans\core-section-extraction\findings.md,docs/plans/core-section-extraction/findings.md,70,70,| 用途 | file:line |,5be80b582eceb3fffa36fd9b86e139c1fd06b6a2ef4a66271a05a427186c3248,WIKI-LEGACY-SPECIAL-0265,history_filing,historical_only,| 用途 | file:line |,原文及所属阶段时间/配置/样本范围；不继承已PASS结论,当前section_extractor.py/section_query.py；原文4行号会漂移,原调研是8/6实施前栈/行号/样本事实；当前已有section模块，不能继续把“规范栈无章节”当现状。,保留原始历史版本；将局部实现、生产消费和退休设计分别追踪，具体缺口见review.md,docs/plans/core-section-extraction/findings.md:1-80
C:\Users\郑曾波\Projects\company-wiki\docs\plans\core-section-extraction\findings.md,docs/plans/core-section-extraction/findings.md,72,72,| `_atomic_write`（.tmp+os.replace） | `normalizer.py:1359-1366` |,5be80b582eceb3fffa36fd9b86e139c1fd06b6a2ef4a66271a05a427186c3248,WIKI-LEGACY-SPECIAL-0266,history_filing,historical_only,| `_atomic_write`（.tmp+os.replace） | `normalizer.py:1359-1366` |,原文及所属阶段时间/配置/样本范围；不继承已PASS结论,当前section_extractor.py/section_query.py；原文4行号会漂移,原调研是8/6实施前栈/行号/样本事实；当前已有section模块，不能继续把“规范栈无章节”当现状。,保留原始历史版本；将局部实现、生产消费和退休设计分别追踪，具体缺口见review.md,docs/plans/core-section-extraction/findings.md:1-80
C:\Users\郑曾波\Projects\company-wiki\docs\plans\core-section-extraction\findings.md,docs/plans/core-section-extraction/findings.md,73,73,| `_NORMALIZER_NAME` 命名风格 | `normalizer.py:44` |,5be80b582eceb3fffa36fd9b86e139c1fd06b6a2ef4a66271a05a427186c3248,WIKI-LEGACY-SPECIAL-0267,history_filing,historical_only,| `_NORMALIZER_NAME` 命名风格 | `normalizer.py:44` |,原文及所属阶段时间/配置/样本范围；不继承已PASS结论,当前section_extractor.py/section_query.py；原文4行号会漂移,原调研是8/6实施前栈/行号/样本事实；当前已有section模块，不能继续把“规范栈无章节”当现状。,保留原始历史版本；将局部实现、生产消费和退休设计分别追踪，具体缺口见review.md,docs/plans/core-section-extraction/findings.md:1-80
C:\Users\郑曾波\Projects\company-wiki\docs\plans\core-section-extraction\findings.md,docs/plans/core-section-extraction/findings.md,74,74,| 选文档 SQL（JOIN artifacts existing WHERE IS NULL） | `normalizer.py:1412-1430` |,5be80b582eceb3fffa36fd9b86e139c1fd06b6a2ef4a66271a05a427186c3248,WIKI-LEGACY-SPECIAL-0268,history_filing,historical_only,| 选文档 SQL（JOIN artifacts existing WHERE IS NULL） | `normalizer.py:1412-1430` |,原文及所属阶段时间/配置/样本范围；不继承已PASS结论,当前section_extractor.py/section_query.py；原文4行号会漂移,原调研是8/6实施前栈/行号/样本事实；当前已有section模块，不能继续把“规范栈无章节”当现状。,保留原始历史版本；将局部实现、生产消费和退休设计分别追踪，具体缺口见review.md,docs/plans/core-section-extraction/findings.md:1-80
C:\Users\郑曾波\Projects\company-wiki\docs\plans\core-section-extraction\findings.md,docs/plans/core-section-extraction/findings.md,75,75,| artifact INSERT ON CONFLICT | `normalizer.py:1601-1631` |,5be80b582eceb3fffa36fd9b86e139c1fd06b6a2ef4a66271a05a427186c3248,WIKI-LEGACY-SPECIAL-0269,history_filing,historical_only,| artifact INSERT ON CONFLICT | `normalizer.py:1601-1631` |,原文及所属阶段时间/配置/样本范围；不继承已PASS结论,当前section_extractor.py/section_query.py；原文4行号会漂移,原调研是8/6实施前栈/行号/样本事实；当前已有section模块，不能继续把“规范栈无章节”当现状。,保留原始历史版本；将局部实现、生产消费和退休设计分别追踪，具体缺口见review.md,docs/plans/core-section-extraction/findings.md:1-80
C:\Users\郑曾波\Projects\company-wiki\docs\plans\core-section-extraction\findings.md,docs/plans/core-section-extraction/findings.md,76,76,| service lock 包装范本 | `service.py:108-123`（backfill_text_fingerprints） |,5be80b582eceb3fffa36fd9b86e139c1fd06b6a2ef4a66271a05a427186c3248,WIKI-LEGACY-SPECIAL-0270,history_filing,historical_only,| service lock 包装范本 | `service.py:108-123`（backfill_text_fingerprints） |,原文及所属阶段时间/配置/样本范围；不继承已PASS结论,当前section_extractor.py/section_query.py；原文4行号会漂移,原调研是8/6实施前栈/行号/样本事实；当前已有section模块，不能继续把“规范栈无章节”当现状。,保留原始历史版本；将局部实现、生产消费和退休设计分别追踪，具体缺口见review.md,docs/plans/core-section-extraction/findings.md:1-80
C:\Users\郑曾波\Projects\company-wiki\docs\plans\core-section-extraction\findings.md,docs/plans/core-section-extraction/findings.md,77,77,| CLI 子命令注册+dispatch 范本 | `cli.py:206-210` / `:649-650`（fingerprint-backfill） |,5be80b582eceb3fffa36fd9b86e139c1fd06b6a2ef4a66271a05a427186c3248,WIKI-LEGACY-SPECIAL-0271,history_filing,historical_only,| CLI 子命令注册+dispatch 范本 | `cli.py:206-210` / `:649-650`（fingerprint-backfill） |,原文及所属阶段时间/配置/样本范围；不继承已PASS结论,当前section_extractor.py/section_query.py；原文4行号会漂移,原调研是8/6实施前栈/行号/样本事实；当前已有section模块，不能继续把“规范栈无章节”当现状。,保留原始历史版本；将局部实现、生产消费和退休设计分别追踪，具体缺口见review.md,docs/plans/core-section-extraction/findings.md:1-80
C:\Users\郑曾波\Projects\company-wiki\docs\plans\core-section-extraction\findings.md,docs/plans/core-section-extraction/findings.md,78,78,| 只读 CLI 范本 | `cli.py:312-319` / `:792-798`（evidence-list） |,5be80b582eceb3fffa36fd9b86e139c1fd06b6a2ef4a66271a05a427186c3248,WIKI-LEGACY-SPECIAL-0272,history_filing,historical_only,| 只读 CLI 范本 | `cli.py:312-319` / `:792-798`（evidence-list） |,原文及所属阶段时间/配置/样本范围；不继承已PASS结论,当前section_extractor.py/section_query.py；原文4行号会漂移,原调研是8/6实施前栈/行号/样本事实；当前已有section模块，不能继续把“规范栈无章节”当现状。,保留原始历史版本；将局部实现、生产消费和退休设计分别追踪，具体缺口见review.md,docs/plans/core-section-extraction/findings.md:1-80
C:\Users\郑曾波\Projects\company-wiki\docs\plans\core-section-extraction\findings.md,docs/plans/core-section-extraction/findings.md,79,79,"| `ProcessingReport` / 版本常量 | `models.py:13,149-184` |",5be80b582eceb3fffa36fd9b86e139c1fd06b6a2ef4a66271a05a427186c3248,WIKI-LEGACY-SPECIAL-0273,history_filing,historical_only,"| `ProcessingReport` / 版本常量 | `models.py:13,149-184` |",原文及所属阶段时间/配置/样本范围；不继承已PASS结论,当前section_extractor.py/section_query.py；原文4行号会漂移,原调研是8/6实施前栈/行号/样本事实；当前已有section模块，不能继续把“规范栈无章节”当现状。,保留原始历史版本；将局部实现、生产消费和退休设计分别追踪，具体缺口见review.md,docs/plans/core-section-extraction/findings.md:1-80
C:\Users\郑曾波\Projects\company-wiki\docs\plans\core-section-extraction\findings.md,docs/plans/core-section-extraction/findings.md,80,80,| 测试 fixture 模板 | `tests/contract/test_source_catalog_text_fingerprint.py:41-58` |,5be80b582eceb3fffa36fd9b86e139c1fd06b6a2ef4a66271a05a427186c3248,WIKI-LEGACY-SPECIAL-0274,history_filing,historical_only,| 测试 fixture 模板 | `tests/contract/test_source_catalog_text_fingerprint.py:41-58` |,原文及所属阶段时间/配置/样本范围；不继承已PASS结论,当前section_extractor.py/section_query.py；原文4行号会漂移,原调研是8/6实施前栈/行号/样本事实；当前已有section模块，不能继续把“规范栈无章节”当现状。,保留原始历史版本；将局部实现、生产消费和退休设计分别追踪，具体缺口见review.md,docs/plans/core-section-extraction/findings.md:1-80
C:\Users\郑曾波\Projects\company-wiki\docs\plans\core-section-extraction\progress.md,docs/plans/core-section-extraction/progress.md,3,3,> **2026-08-09 状态：`completed_historical_scope / maintenance`。** 原计划已完成；仅 artifact source binding 与生产复用由 FCAP r2 FC-901~906 重新验收。,ddaab8a9e4411cc88a16087fb08b101c80bd1266880f355426acd1afdac6ac2f,WIKI-LEGACY-SPECIAL-0275,history_filing,historical_only,> **2026-08-09 状态：`completed_historical_scope / maintenance`。** 原计划已完成；仅 artifact source binding 与生产复用由 FCAP r2 FC-901~906 重新验收。,原文及所属阶段时间/配置/样本范围；不继承已PASS结论,原文有日期的历史叙述；本轮不重跑生产、不以本轮测试反向证明当日计数/耗时/完整范围,本项是历史过程/计数/真实样本/PID与耗时观察；不将当时暂停再恢复操作解释为本轮授权或当前worker健康。,保留原始历史版本；将局部实现、生产消费和退休设计分别追踪，具体缺口见review.md,docs/plans/core-section-extraction/progress.md:1-90
C:\Users\郑曾波\Projects\company-wiki\docs\plans\core-section-extraction\progress.md,docs/plans/core-section-extraction/progress.md,8,8,"- 起点是""CW-2.28 语义去重 backfill 生产化""。分析后发现全量 20,266 篇 × 单篇 ~195s ≈ 47 天（月级），worker 本身就在 backfill（FINGERPRINTING 阶段每轮 3 篇）。",ddaab8a9e4411cc88a16087fb08b101c80bd1266880f355426acd1afdac6ac2f,WIKI-LEGACY-SPECIAL-0276,history_filing,historical_only,"- 起点是""CW-2.28 语义去重 backfill 生产化""。分析后发现全量 20,266 篇 × 单篇 ~195s ≈ 47 天（月级），worker 本身就在 backfill（FINGERPRINTING 阶段每轮 3 篇）。",原文及所属阶段时间/配置/样本范围；不继承已PASS结论,原文有日期的历史叙述；本轮不重跑生产、不以本轮测试反向证明当日计数/耗时/完整范围,本项是历史过程/计数/真实样本/PID与耗时观察；不将当时暂停再恢复操作解释为本轮授权或当前worker健康。,保留原始历史版本；将局部实现、生产消费和退休设计分别追踪，具体缺口见review.md,docs/plans/core-section-extraction/progress.md:1-90
C:\Users\郑曾波\Projects\company-wiki\docs\plans\core-section-extraction\progress.md,docs/plans/core-section-extraction/progress.md,9,9,- 用户选方案 D（缩小范围）并明确：真正要的是**核心章节内容用于研究**（MD&A / 主营业务 / 业务与技术），不是字节级去重。,ddaab8a9e4411cc88a16087fb08b101c80bd1266880f355426acd1afdac6ac2f,WIKI-LEGACY-SPECIAL-0277,history_filing,historical_only,- 用户选方案 D（缩小范围）并明确：真正要的是**核心章节内容用于研究**（MD&A / 主营业务 / 业务与技术），不是字节级去重。,原文及所属阶段时间/配置/样本范围；不继承已PASS结论,原文有日期的历史叙述；本轮不重跑生产、不以本轮测试反向证明当日计数/耗时/完整范围,本项是历史过程/计数/真实样本/PID与耗时观察；不将当时暂停再恢复操作解释为本轮授权或当前worker健康。,保留原始历史版本；将局部实现、生产消费和退休设计分别追踪，具体缺口见review.md,docs/plans/core-section-extraction/progress.md:1-90
C:\Users\郑曾波\Projects\company-wiki\docs\plans\core-section-extraction\progress.md,docs/plans/core-section-extraction/progress.md,10,10,- ⇒ **backfill 降级**（让 worker 自然消化，不专门加速）。转向**核心章节提取**新功能。,ddaab8a9e4411cc88a16087fb08b101c80bd1266880f355426acd1afdac6ac2f,WIKI-LEGACY-SPECIAL-0278,history_filing,historical_only,- ⇒ **backfill 降级**（让 worker 自然消化，不专门加速）。转向**核心章节提取**新功能。,原文及所属阶段时间/配置/样本范围；不继承已PASS结论,原文有日期的历史叙述；本轮不重跑生产、不以本轮测试反向证明当日计数/耗时/完整范围,本项是历史过程/计数/真实样本/PID与耗时观察；不将当时暂停再恢复操作解释为本轮授权或当前worker健康。,保留原始历史版本；将局部实现、生产消费和退休设计分别追踪，具体缺口见review.md,docs/plans/core-section-extraction/progress.md:1-90
C:\Users\郑曾波\Projects\company-wiki\docs\plans\core-section-extraction\progress.md,docs/plans/core-section-extraction/progress.md,13,13,1. 第一轮：两套平行栈（规范无章节维度 / 遗留有完整正则但冻结）、消费方缺口、推荐方案 C。,ddaab8a9e4411cc88a16087fb08b101c80bd1266880f355426acd1afdac6ac2f,WIKI-LEGACY-SPECIAL-0279,history_filing,historical_only,1. 第一轮：两套平行栈（规范无章节维度 / 遗留有完整正则但冻结）、消费方缺口、推荐方案 C。,原文及所属阶段时间/配置/样本范围；不继承已PASS结论,原文有日期的历史叙述；本轮不重跑生产、不以本轮测试反向证明当日计数/耗时/完整范围,本项是历史过程/计数/真实样本/PID与耗时观察；不将当时暂停再恢复操作解释为本轮授权或当前worker健康。,保留原始历史版本；将局部实现、生产消费和退休设计分别追踪，具体缺口见review.md,docs/plans/core-section-extraction/progress.md:1-90
C:\Users\郑曾波\Projects\company-wiki\docs\plans\core-section-extraction\progress.md,docs/plans/core-section-extraction/progress.md,14,14,2. 第二轮：artifact_role 自由字符串、worker 集成 7 处、evidence char 对齐（PyMuPDF 有 / docling 无）、单写者三件套复用、实现骨架。,ddaab8a9e4411cc88a16087fb08b101c80bd1266880f355426acd1afdac6ac2f,WIKI-LEGACY-SPECIAL-0280,history_filing,historical_only,2. 第二轮：artifact_role 自由字符串、worker 集成 7 处、evidence char 对齐（PyMuPDF 有 / docling 无）、单写者三件套复用、实现骨架。,原文及所属阶段时间/配置/样本范围；不继承已PASS结论,原文有日期的历史叙述；本轮不重跑生产、不以本轮测试反向证明当日计数/耗时/完整范围,本项是历史过程/计数/真实样本/PID与耗时观察；不将当时暂停再恢复操作解释为本轮授权或当前worker健康。,保留原始历史版本；将局部实现、生产消费和退休设计分别追踪，具体缺口见review.md,docs/plans/core-section-extraction/progress.md:1-90
C:\Users\郑曾波\Projects\company-wiki\docs\plans\core-section-extraction\progress.md,docs/plans/core-section-extraction/progress.md,17,17,- 独立正则 + 关键词表对真实 normalized.md：年报/半年报/招股书召回 100%、零噪音。,ddaab8a9e4411cc88a16087fb08b101c80bd1266880f355426acd1afdac6ac2f,WIKI-LEGACY-SPECIAL-0281,history_filing,historical_only,- 独立正则 + 关键词表对真实 normalized.md：年报/半年报/招股书召回 100%、零噪音。,原文及所属阶段时间/配置/样本范围；不继承已PASS结论,原文有日期的历史叙述；本轮不重跑生产、不以本轮测试反向证明当日计数/耗时/完整范围,本项是历史过程/计数/真实样本/PID与耗时观察；不将当时暂停再恢复操作解释为本轮授权或当前worker健康。,保留原始历史版本；将局部实现、生产消费和退休设计分别追踪，具体缺口见review.md,docs/plans/core-section-extraction/progress.md:1-90
C:\Users\郑曾波\Projects\company-wiki\docs\plans\core-section-extraction\progress.md,docs/plans/core-section-extraction/progress.md,18,18,"- MD&A 两变体、招股书""第X章""、子节全覆盖。详见 findings.md 发现 3。",ddaab8a9e4411cc88a16087fb08b101c80bd1266880f355426acd1afdac6ac2f,WIKI-LEGACY-SPECIAL-0282,history_filing,historical_only,"- MD&A 两变体、招股书""第X章""、子节全覆盖。详见 findings.md 发现 3。",原文及所属阶段时间/配置/样本范围；不继承已PASS结论,原文有日期的历史叙述；本轮不重跑生产、不以本轮测试反向证明当日计数/耗时/完整范围,本项是历史过程/计数/真实样本/PID与耗时观察；不将当时暂停再恢复操作解释为本轮授权或当前worker健康。,保留原始历史版本；将局部实现、生产消费和退休设计分别追踪，具体缺口见review.md,docs/plans/core-section-extraction/progress.md:1-90
